system   D            wsystem.c:583  maybe_parent_dir                 [   0.00041] Also searching C:\Users\krzyœ\Documents\Visual Studio 2015\Projects\Gra_w_statki\
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.39822] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.39823] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.39824] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.39825] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.39826] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.39827] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.39828] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   7.39830] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   7.39831] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   7.39832] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   7.39833] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [   7.39885] Glyph 51: 12x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.39905] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.39906] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   7.39980] Glyph 82: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.39986] Glyph 93: 10x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.39995] Glyph 86: 7x10 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40000] Glyph 87: 7x13 (8x16)
font     D                ttf.c:217  alloc_glyph_region               [   7.40008] Glyph 68: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40012] Glyph 79: 6x15 (8x16)
font     D                ttf.c:406  cache_glyph                      [   7.40014] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [   7.40020] Glyph 83: 10x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [   7.40025] Glyph 88: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40031] Glyph 81: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40039] Glyph 78: 11x15 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [   7.40049] Glyph 90: 17x10 (20x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40053] Glyph 29: 4x10 (4x12)
font     W               font.c:286  al_init_font_addon               [   7.40059] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [   7.40060] TTF addon already initialised.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [   7.40107] Font times.ttf loaded with pixel size 0 x 13.
font     D                ttf.c:794  al_load_ttf_font_stretch_f       [   7.40109]     ascent=12.0, descent=-3.0, height=15.0
dtor     D               dtor.c:184  _al_register_destructor          [   7.40111] added dtor for object 05A1EE28, func 0F321B3B
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40143] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40144] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40145] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40146] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40147] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40148] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40149] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40150] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40151] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   7.40152] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   7.40153] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   7.40154] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   7.40155] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [   7.40207] Glyph 38: 9x11 (12x12)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.40225] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.40227] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   7.40332] Glyph 72: 6x8 (8x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40339] Glyph 81: 9x8 (12x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40348] Glyph 68: 7x8 (8x8)
font     D                ttf.c:406  cache_glyph                      [   7.40349] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [   7.40355] Glyph 82: 7x8 (8x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40365] Glyph 90: 12x8 (12x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40376] Glyph 74: 8x11 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40383] Glyph 86: 6x8 (8x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40387] Glyph 87: 6x10 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40395] Glyph 78: 8x11 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40400] Glyph 88: 9x8 (12x8)
font     W               font.c:286  al_init_font_addon               [   7.40405] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [   7.40406] TTF addon already initialised.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [   7.40444] Font times.ttf loaded with pixel size 0 x 13.
font     D                ttf.c:794  al_load_ttf_font_stretch_f       [   7.40445]     ascent=12.0, descent=-3.0, height=15.0
dtor     D               dtor.c:184  _al_register_destructor          [   7.40447] added dtor for object 058222C8, func 0F321B3B
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40478] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40479] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40480] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40481] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40482] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40483] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40484] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40485] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   7.40486] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   7.40487] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   7.40487] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   7.40488] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   7.40489] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [   7.40536] Glyph 38: 9x11 (12x12)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.40564] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.40566] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   7.40651] Glyph 72: 6x8 (8x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40659] Glyph 81: 9x8 (12x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40667] Glyph 68: 7x8 (8x8)
font     D                ttf.c:406  cache_glyph                      [   7.40669] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [   7.40675] Glyph 71: 8x11 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40681] Glyph 82: 7x8 (8x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40686] Glyph 69: 8x11 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40691] Glyph 88: 9x8 (12x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40702] Glyph 90: 12x8 (12x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40710] Glyph 92: 10x11 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40713] Glyph 29: 3x8 (4x8)
font     D                ttf.c:217  alloc_glyph_region               [   7.40729] Glyph 20: 8x14 (8x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.40742] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.40744] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   7.40795] Glyph 19: 9x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [   7.40814] Glyph 26: 8x11 (8x12)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.40825] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.40827] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   7.40885] Glyph 25: 7x11 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40892] Glyph 27: 7x11 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40909] Glyph 23: 8x11 (8x12)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.40920] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.40921] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   7.40965] Glyph 19: 7x11 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [   7.40970] Glyph 20: 5x11 (8x12)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.46174] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.46178] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.46317] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.46321] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.46367] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.46369] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   7.82956] Glyph 28: 10x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.82970] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.82971] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   7.83078] Glyph 21: 10x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [   7.83084] Glyph 22: 9x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   7.90462] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   7.90465] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   8.06436] Glyph 27: 10x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   8.06447] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   8.06449] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   8.06600] Glyph 23: 10x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [   8.06606] Glyph 25: 10x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   8.11136] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   8.11143] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   8.29587] Glyph 26: 10x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   8.29601] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   8.29603] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   8.36192] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   8.36199] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [   9.06249] Glyph 24: 8x14 (8x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   9.06264] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   9.06266] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   9.14258] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   9.14262] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [  14.24079] removed dtor for object 058222C8
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  14.24103] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  14.24136] removed dtor for object 05A1EE28
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  14.24151] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  14.24257] removed dtor for object 0590A520
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  14.24273] d3d_destroy_bitmap: Release video texture failed.
font     D                ttf.c:217  alloc_glyph_region               [  14.24367] Glyph 75: 37x51 (40x52)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  14.24387] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  14.24390] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  14.24659] Glyph 36: 53x50 (56x52)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  14.24765] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  14.24770] _al_d3d_sync_bitmap (video) ref count == 2
font     W               font.c:286  al_init_font_addon               [  14.98042] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [  14.98049] TTF addon already initialised.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [  14.98180] Font times.ttf loaded with pixel size 0 x 18.
font     D                ttf.c:794  al_load_ttf_font_stretch_f       [  14.98184]     ascent=16.0, descent=-4.0, height=21.0
dtor     D               dtor.c:184  _al_register_destructor          [  14.98189] added dtor for object 0590A4B0, func 0F321B3B
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98270] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98273] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98276] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98278] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98280] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98283] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98285] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98287] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.98290] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  14.98292] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  14.98294] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  14.98297] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  14.98302] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [  14.98443] Glyph 45: 9x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  14.98493] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  14.98499] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  14.98689] Glyph 72: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.98709] Glyph 71: 10x15 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  14.98725] Glyph 81: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.98739] Glyph 82: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.98758] Glyph 86: 7x10 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.98769] Glyph 87: 7x13 (8x16)
font     D                ttf.c:217  alloc_glyph_region               [  14.98790] Glyph 78: 11x15 (12x16)
font     D                ttf.c:406  cache_glyph                      [  14.98794] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [  14.98819] Glyph 90: 17x10 (20x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.98832] Glyph 85: 8x10 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.98859] Glyph 74: 9x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  14.98877] Glyph 68: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.98886] Glyph 29: 4x10 (4x12)
font     W               font.c:286  al_init_font_addon               [  14.98898] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [  14.98901] TTF addon already initialised.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [  14.99016] Font times.ttf loaded with pixel size 0 x 18.
font     D                ttf.c:794  al_load_ttf_font_stretch_f       [  14.99020]     ascent=16.0, descent=-4.0, height=21.0
dtor     D               dtor.c:184  _al_register_destructor          [  14.99024] added dtor for object 05834CA8, func 0F321B3B
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99107] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99110] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99113] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99115] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99118] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99120] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99122] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99125] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  14.99127] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  14.99129] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  14.99131] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  14.99134] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  14.99136] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [  14.99311] Glyph 51: 12x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  14.99357] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  14.99361] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  14.99550] Glyph 82: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.99574] Glyph 78: 11x15 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  14.99590] Glyph 81: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.99609] Glyph 68: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.99622] Glyph 79: 6x15 (8x16)
font     D                ttf.c:217  alloc_glyph_region               [  14.99638] Glyph 72: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.99656] Glyph 86: 7x10 (8x12)
font     D                ttf.c:406  cache_glyph                      [  14.99660] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [  14.99674] Glyph 77: 7x19 (8x20)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  14.99700] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  14.99704] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  14.99912] Glyph 88: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.99927] Glyph 93: 10x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  14.99938] Glyph 29: 4x10 (4x12)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  15.00189] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  15.00193] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  15.00494] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  15.00501] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  15.00608] Glyph 20: 8x14 (8x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  15.00627] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  15.00632] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  15.00703] Glyph 23: 10x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  15.00755] Glyph 19: 9x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  15.00783] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  15.00787] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  15.06843] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  15.06847] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  15.06957] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  15.06961] _al_d3d_sync_bitmap (video) ref count == 2
dtor     D               dtor.c:214  _al_unregister_destructor        [  16.50823] removed dtor for object 05834CA8
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  16.50837] d3d_destroy_bitmap: Release video texture failed.
dtor     D               dtor.c:214  _al_unregister_destructor        [  16.50861] removed dtor for object 0590A4B0
d3d      W          d3d_bmp.cpp:743  d3d_destroy_bitmap               [  16.50869] d3d_destroy_bitmap: Release video texture failed.
font     W               font.c:286  al_init_font_addon               [  17.50999] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [  17.51005] TTF addon already initialised.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [  17.51098] Font times.ttf loaded with pixel size 0 x 18.
font     D                ttf.c:794  al_load_ttf_font_stretch_f       [  17.51100]     ascent=16.0, descent=-4.0, height=21.0
dtor     D               dtor.c:184  _al_register_destructor          [  17.51103] added dtor for object 0590A4B0, func 0F321B3B
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51148] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51150] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51152] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51153] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51154] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51156] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51158] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51160] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [  17.51161] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [  17.51162] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [  17.51164] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [  17.51165] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [  17.51167] Chose bitmap format 9
font     D                ttf.c:217  alloc_glyph_region               [  17.51267] Glyph 45: 9x14 (12x16)
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [  17.51294] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [  17.51296] _al_d3d_sync_bitmap (video) ref count == 2
font     D                ttf.c:217  alloc_glyph_region               [  17.51416] Glyph 72: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51427] Glyph 71: 10x15 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  17.51435] Glyph 81: 11x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51443] Glyph 82: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51452] Glyph 86: 7x10 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51459] Glyph 87: 7x13 (8x16)
font     D                ttf.c:217  alloc_glyph_region               [  17.51470] Glyph 78: 11x15 (12x16)
font     D                ttf.c:406  cache_glyph                      [  17.51473] Glyph 3 has zero size.
font     D                ttf.c:217  alloc_glyph_region               [  17.51485] Glyph 90: 17x10 (20x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51492] Glyph 85: 8x10 (8x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51506] Glyph 74: 9x14 (12x16)
font     D                ttf.c:217  alloc_glyph_region               [  17.51515] Glyph 68: 9x10 (12x12)
font     D                ttf.c:217  alloc_glyph_region               [  17.51520] Glyph 29: 4x10 (4x12)
font     W               font.c:286  al_init_font_addon               [  17.51527] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [  17.51529] TTF addon already initialised.
font     D                ttf.c:792  al_load_ttf_font_stretch_f       [  17.51592] Font times.ttf loaded with pixel size 0 x 18.
font     D                ttf.c:794  al_load_ttf_font_stretch_f       [  17.51594]     ascent=16.0, descent=-4.0, height=21.0
